hash_bits,mil_tup_per_sec
1,14.1043
2,12.6404
3,13.9983
4,14.6968
5,14.6196
6,13.9709
7,13.9191
8,14.1751
9,14.1766
10,14.0342
11,13.5964
12,13.2104
13,12.5045
14,11.4927
15,10.4937
16,9.35234
17,7.12791
18,6.00378
