hash_bits,mil_tup_per_sec
1,1.28624
2,1.78342
3,2.17195
4,2.57265
5,3.07987
6,3.38242
7,4.1195
8,5.16806
9,7.76658
10,10.4859
11,14.8424
12,16.55
13,19.8996
14,21.685
15,20.0148
16,22.0128
17,22.3822
18,20.365
