hash_bits,mil_tup_per_sec
1,2.57218
2,2.58191
3,2.68214
4,2.61972
5,2.66665
6,2.62183
7,2.59708
8,2.6303
9,2.60556
10,2.48348
11,2.46775
12,2.45892
13,2.40088
14,2.327
15,2.2276
16,2.06115
17,1.83698
18,1.61743
