hash_bits,mil_tup_per_sec
1,26.1868
2,25.1628
3,25.6184
4,26.4356
5,27.3237
6,26.4378
7,26.4521
8,26.4147
9,26.7942
10,26.4209
11,26.3241
12,25.0443
13,22.9225
14,21.5129
15,19.3287
16,16.0965
17,12.5991
18,11.0709
