hash_bits,mil_tup_per_sec
1,1.15521
2,1.60775
3,1.99794
4,2.41656
5,2.99707
6,3.4727
7,4.62838
8,6.16135
9,7.96002
10,15.4354
11,30.9446
12,31.7912
13,32.1426
14,37.8474
15,33.5828
16,27.6786
17,24.4339
18,21.9892
