hash_bits,mil_tup_per_sec
1,13.6052
2,12.7603
3,13.552
4,14.1721
5,14.1535
6,13.891
7,13.6884
8,14.0771
9,14.0049
10,13.8235
11,13.5276
12,13.0276
13,12.3544
14,11.0884
15,10.7284
16,9.52128
17,7.79257
18,6.2263
