hash_bits,mil_tup_per_sec
1,14.2048
2,13.9276
3,14.7927
4,14.3389
5,14.6575
6,14.3193
7,14.1095
8,14.0796
9,14.1436
10,13.7769
11,13.6171
12,12.7062
13,11.9147
14,10.6751
15,9.29204
16,7.4548
17,6.48366
18,5.08382
