hash_bits,mil_tup_per_sec
1,3.40178
2,3.45194
3,3.51358
4,3.51764
5,3.6152
6,3.49781
7,3.51852
8,3.51438
9,3.49834
10,3.44052
11,3.37343
12,3.27232
13,3.11649
14,2.97976
15,2.73621
16,2.44754
17,2.19364
18,1.91176
