hash_bits,mil_tup_per_sec
1,2.52233
2,2.55082
3,2.64545
4,2.5913
5,2.6917
6,2.63697
7,2.61355
8,2.64294
9,2.6174
10,2.59189
11,2.57988
12,2.52498
13,2.47168
14,2.39726
15,2.28892
16,2.10195
17,1.87232
18,1.65387
