hash_bits,mil_tup_per_sec
1,14.02735
2,13.73245
3,14.41725
4,14.13285
5,14.4739
6,14.13375
7,13.9494
8,13.96995
9,13.9739
10,13.60575
11,13.2791
12,12.4906
13,11.5697
14,10.39505
15,9.22755
16,7.57733
17,6.48773
18,5.2689
