hash_bits,mil_tup_per_sec
1,50.4219
2,47.5437
3,50.2653
4,50.7768
5,46.8546
6,47.9071
7,46.2889
8,42.1471
9,40.6216
10,36.0994
11,29.8183
12,25.9944
13,21.0926
14,21.1873
15,18.0601
16,14.3067
17,12.9909
18,11.4397
