hash_bits,mil_tup_per_sec
1,6.77133
2,6.28784
3,6.72696
4,6.76976
5,7.15128
6,7.01905
7,6.96245
8,6.9801
9,6.93565
10,6.84414
11,6.75191
12,6.53814
13,6.29206
14,5.90553
15,5.43652
16,4.94641
17,4.34077
18,3.74767
