hash_bits,mil_tup_per_sec
1,13.6389
2,12.9021
3,13.6209
4,14.1468
5,14.255
6,13.6893
7,13.2845
8,13.8953
9,13.693
10,13.496
11,13.2029
12,12.7595
13,11.922
14,10.7854
15,10.2474
16,8.9008
17,7.62796
18,6.31023
