hash_bits,mil_tup_per_sec
1,1.70245
2,1.77788
3,2.12452
4,2.1991
5,2.42147
6,2.48197
7,2.70275
8,3.38734
9,4.39967
10,5.6997
11,6.00057
12,6.00697
13,5.97658
14,6.07518
15,5.93213
16,5.58901
17,5.20319
18,4.66717
