hash_bits,mil_tup_per_sec
1,2.55365
2,2.56916
3,2.69312
4,2.64728
5,2.69567
6,2.64986
7,2.62332
8,2.6555
9,2.63187
10,2.60283
11,2.58418
12,2.52917
13,2.47601
14,2.40416
15,2.29797
16,2.12121
17,1.85659
18,1.65537
