hash_bits,mil_tup_per_sec
1,6.89569
2,6.91028
3,6.72779
4,6.83583
5,6.74888
6,6.58806
7,6.44693
8,6.38772
9,6.15321
10,5.83331
11,5.3289
12,4.84623
13,4.33169
14,3.65564
15,3.06959
16,2.51411
17,2.21708
18,2.17599
