hash_bits,mil_tup_per_sec
1,6.73323
2,6.23144
3,6.97167
4,7.03921
5,7.57255
6,7.29534
7,7.26042
8,7.27586
9,7.23679
10,7.1389
11,7.04509
12,6.83114
13,6.5746
14,6.16003
15,5.62973
16,4.99626
17,4.35019
18,3.81951
