hash_bits,mil_tup_per_sec
1,51.1731
2,50.1252
3,50.4029
4,54.4752
5,51.349
6,54.3079
7,50.1068
8,47.2118
9,44.0893
10,39.7502
11,38.4724
12,35.7929
13,26.2273
14,24.8017
15,19.376
16,16.0763
17,13.3224
18,11.8551
