hash_bits,mil_tup_per_sec
1,6.898
2,7.281
3,8.192
4,9.362
5,10.922
6,13.107
7,14.563
8,18.724
9,16.384
10,16.384
11,16.384
12,14.563
13,14.563
14,14.563
15,14.563
16,11.915
17,10.922
18,6.553
2,8.738
2,7.71
2,7.71
2,8.192
2,8.738
2,8.738
2,7.71
2,8.192
