hash_bits,mil_tup_per_sec
1,65.536
2,65.536
3,65.536
4,26.214
5,21.845
6,16.384
7,13.107
8,14.563
9,16.384
10,16.384
11,14.563
12,11.915
13,10.922
14,8.738
15,10.082
16,14.563
17,10.922
18,5.957
