hash_bits,mil_tup_per_sec
1,2.5498
2,2.56905
3,2.69222
4,2.6464
5,2.69693
6,2.64939
7,2.62595
8,2.65724
9,2.63122
10,2.6037
11,2.58535
12,2.52987
13,2.47493
14,2.34188
15,2.2999
16,2.11928
17,1.85867
18,1.65486
