hash_bits,mil_tup_per_sec
1,2.06243
2,2.19457
3,2.55972
4,2.67364
5,2.90632
6,2.89782
7,3.02641
8,3.44343
9,3.90312
10,4.41888
11,4.43287
12,4.50181
13,4.47688
14,4.40521
15,4.23912
16,3.90806
17,3.39741
18,3.03331
