hash_bits,mil_tup_per_sec
1,1.68659
2,1.76841
3,2.08325
4,2.21938
5,2.3944
6,2.44784
7,2.85653
8,3.48747
9,4.51925
10,5.73326
11,6.09742
12,6.12668
13,6.09554
14,6.17374
15,6.01438
16,5.61941
17,5.10105
18,4.71673
