hash_bits,mil_tup_per_sec
1,26.3127
2,24.8981
3,26.6732
4,26.4031
5,27.5609
6,26.9919
7,26.6208
8,26.8125
9,26.4182
10,26.0897
11,25.781
12,23.8695
13,22.5624
14,20.4002
15,18.1551
16,15.5231
17,12.5552
18,10.6404
