hash_bits,mil_tup_per_sec
1,3.45534
2,3.39682
3,3.60821
4,3.63105
5,3.65245
6,3.5611
7,3.5111
8,3.54648
9,3.36876
10,3.44337
11,3.41073
12,3.32017
13,3.1909
14,3.07716
15,2.90913
16,2.68224
17,2.45467
18,2.16712
