hash_bits,mil_tup_per_sec
1,48.9157
2,50.0167
3,49.2309
4,48.4882
5,49.6469
6,47.5405
7,45.4097
8,44.2085
9,38.6534
10,35.6572
11,29.51
12,25.2529
13,20.7006
14,19.9437
15,17.806
16,14.9239
17,12.6113
18,11.385
