hash_bits,mil_tup_per_sec
1,6.74395
2,6.29784
3,6.73038
4,6.76603
5,7.12601
6,7.04132
7,6.9679
8,6.96427
9,6.94208
10,6.83872
11,6.74574
12,6.54278
13,6.2712
14,5.90433
15,5.46222
16,4.85904
17,4.30993
18,3.75012
