hash_bits,mil_tup_per_sec
1,1.65346
2,1.71032
3,2.05186
4,2.17374
5,2.28122
6,2.28703
7,2.36871
8,2.72171
9,3.05325
10,3.29443
11,3.30268
12,3.24163
13,3.32465
14,3.32966
15,3.21837
16,3.0339
17,2.69725
18,2.47769
