hash_bits,mil_tup_per_sec
1,4.71993
2,4.78404
3,4.71157
4,4.75897
5,4.7393
6,4.62497
7,4.57093
8,4.55198
9,4.40703
10,4.2253
11,4.00059
12,3.61042
13,3.08406
14,2.64256
15,2.17863
16,1.82469
17,1.60341
18,1.57215
