hash_bits,mil_tup_per_sec
1,13.9453
2,12.1913
3,13.9744
4,14.5994
5,14.6079
6,14.2603
7,14.1158
8,14.4783
9,14.2521
10,14.0154
11,13.7563
12,13.52
13,12.6266
14,11.8827
15,10.46
16,9.56587
17,7.23391
18,6.15478
