hash_bits,mil_tup_per_sec
1,1.5909
2,1.70263
3,2.09374
4,2.28665
5,2.55633
6,2.84428
7,3.24067
8,4.08876
9,5.77998
10,8.97552
11,11.0072
12,12.0549
13,12.2889
14,12.618
15,12.5331
16,12.0284
17,11.2888
18,10.1716
