hash_bits,mil_tup_per_sec
1,6.72479
2,6.60655
3,6.82685
4,6.81
5,6.62693
6,6.54938
7,6.46912
8,6.36663
9,6.23378
10,6.10381
11,5.77784
12,5.41117
13,4.84065
14,4.27666
15,3.67376
16,2.8897
17,2.43407
18,2.15357
