hash_bits,mil_tup_per_sec
1,13.80757
2,12.6379
3,13.74033
4,14.34677
5,14.32923
6,13.88817
7,13.6825
8,14.0798
9,13.9247
10,13.71607
11,13.43797
12,13.02527
13,12.18327
14,11.28677
15,10.18605
16,9.06419
17,7.5409
18,6.38014
