hash_bits,mil_tup_per_sec
1,26.62543
2,25.41377
3,27.1627
4,27.02893
5,28.1639
6,27.29693
7,27.26377
8,26.82883
9,27.18377
10,26.6568
11,25.68507
12,24.34627
13,22.8281
14,20.40897
15,18.17223
16,15.4067
17,12.66163
18,10.6373
