hash_bits,mil_tup_per_sec
1,52.7542
2,50.6577
3,50.0264
4,42.7259
5,41.0017
6,39.328
7,38.5934
8,35.925
9,33.8834
10,30.9451
11,25.3131
12,21.018
13,19.8632
14,16.293
15,15.1203
16,12.5395
17,10.8572
18,10.7833
