hash_bits,mil_tup_per_sec
1,27.7303
2,27.0718
3,27.2136
4,26.6513
5,26.9929
6,26.7952
7,25.478
8,25.7583
9,23.3808
10,23.6031
11,23.1774
12,20.1648
13,18.8005
14,15.857
15,13.8961
16,11.454
17,10.239
18,9.28589
