hash_bits,mil_tup_per_sec
1,13.9284
2,11.977
3,13.975
4,14.4954
5,14.6076
6,14.2775
7,14.106
8,14.2543
9,14.2846
10,14.1992
11,13.9713
12,13.5002
13,12.853
14,11.8801
15,10.435
16,9.60259
17,7.03065
18,6.79953
