,key,count,percentage
0,cycles,446325584519,50.0
1,instructions,298914271502,59.99
2,L1-icache-load-misses,1314049490,59.99
3,L1-dcache-load-misses,2250674501,59.99
4,LLC-load-misses,418528961,59.99
5,cache-misses,1584264998,60.01
6,uops_retired.stall_cycles,320845026326,40.02
7,branch-misses,1734468688,40.02
8,iTLB-load-misses,17925317,40.02
9,dTLB-load-misses,102301227,40.0
