hash_bits,mil_tup_per_sec
1,4.7339
2,4.74865
3,4.68936
4,4.78535
5,4.69637
6,4.58418
7,4.55723
8,4.48251
9,4.34671
10,4.15574
11,3.8816
12,3.49604
13,3.0063
14,2.55419
15,2.14403
16,1.76035
17,1.56397
18,1.50915
