hash_bits,mil_tup_per_sec
1,1.71917
2,1.76548
3,2.10184
4,2.17724
5,2.49173
6,2.52691
7,2.72045
8,3.38956
9,4.33437
10,5.68122
11,5.94713
12,6.12202
13,6.14463
14,6.2778
15,6.2794
16,5.96177
17,5.50558
18,4.97273
