hash_bits,mil_tup_per_sec
1,27.5223
2,26.2768
3,27.8285
4,28.1355
5,28.4829
6,26.953
7,27.5304
8,27.3271
9,27.626
10,26.7103
11,26.2219
12,25.2664
13,23.9817
14,21.572
15,18.1514
16,15.4487
17,11.8058
18,10.3927
