hash_bits,mil_tup_per_sec
1,2.57502
2,2.58556
3,2.68441
4,2.61971
5,2.67039
6,2.62712
7,2.60323
8,2.63454
9,2.60874
10,2.58342
11,2.56257
12,2.50878
13,2.45286
14,2.39564
15,2.2879
16,2.10425
17,1.87584
18,1.66541
