hash_bits,mil_tup_per_sec
1,1.58972
2,1.73297
3,2.21446
4,2.24166
5,2.57389
6,2.83268
7,3.357
8,3.95468
9,5.87769
10,8.68567
11,11.3692
12,11.8328
13,12.0058
14,12.6333
15,12.618
16,12.0921
17,11.209
18,10.1653
