hash_bits,mil_tup_per_sec
1,1.79661
2,2.03244
3,2.20237
4,2.39665
5,2.7295
6,2.90366
7,3.25762
8,3.65262
9,3.86915
10,4.01508
11,4.12354
12,3.79347
13,3.70611
14,3.65085
15,3.72246
16,3.5945
17,3.32829
18,2.81686
