hash_bits,mil_tup_per_sec
1,3.32353
2,3.36437
3,3.62645
4,3.55856
5,3.62547
6,3.57536
7,3.49501
8,3.56642
9,3.48821
10,3.46064
11,3.38952
12,3.3236
13,3.15231
14,3.04513
15,2.85903
16,2.63576
17,2.37208
18,2.13615
