hash_bits,mil_tup_per_sec
1,1.79184
2,1.78173
3,2.04418
4,2.17789
5,2.32946
6,2.39573
7,2.5864
8,2.89772
9,3.22396
10,3.81814
11,3.8437
12,3.79584
13,3.75023
14,3.656
15,3.40346
16,3.10274
17,3.0118
18,2.70208
