hash_bits,mil_tup_per_sec
1,48.90565
2,48.19535
3,51.3299
4,54.8157
5,54.331
6,51.5509
7,53.0174
8,52.57505
9,50.0237
10,51.06535
11,45.65365
12,43.58965
13,38.53815
14,35.0971
15,30.42015
16,25.9717
17,20.21075
18,18.21905
