hash_bits,mil_tup_per_sec
1,3.40095
2,3.33706
3,3.6269
4,3.53384
5,3.65437
6,3.5547
7,3.52791
8,3.55725
9,3.51566
10,3.45552
11,3.4388
12,3.3333
13,3.19633
14,3.10956
15,2.93561
16,2.65044
17,2.45336
18,2.1878
